"Date","Site.Name","COUNTY","meanLat","meanLong","Month","Year","PM2.5","Ozone"
2018-06-16,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,2018,36,54
2018-06-16,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,2018,54.5,61
2018-06-16,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,2018,50,77
2018-06-16,"Leggett","Edgecombe",35.988278,-77.5843,6,2018,45,58
2018-06-16,"Linville Falls","Avery",35.972347,-81.933072,6,2018,41,54
2018-06-16,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,2018,55,67
2018-06-16,"Millbrook School","Wake",35.856111,-78.574167,6,2018,48,64
2018-06-16,"West Johnston Co.","Johnston",35.59095,-78.4622,6,2018,49,54
2018-06-17,"Bryson City","Swain",35.434767,-83.442133,6,2018,NA,35
2018-06-17,"Castle Hayne","New Hanover",34.364167,-77.838611,6,2018,18,38
2018-06-17,"Clemmons Middle","Forsyth",36.026,-80.342,6,2018,56,58
2018-06-17,"Durham Armory","Durham",36.0329550008979,-78.904037,6,2018,45,NA
2018-06-17,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,2018,NA,49
2018-06-17,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,2018,45,64
2018-06-17,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,2018,48,71
2018-06-17,"Leggett","Edgecombe",35.988278,-77.5843,6,2018,44,50
2018-06-17,"Linville Falls","Avery",35.972347,-81.933072,6,2018,NA,34
2018-06-17,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,2018,50,67
2018-06-17,"Millbrook School","Wake",35.856111,-78.574167,6,2018,49,47
2018-06-17,"West Johnston Co.","Johnston",35.59095,-78.4622,6,2018,45,42
2018-06-18,"Bryson City","Swain",35.434767,-83.442133,6,2018,NA,32
2018-06-18,"Castle Hayne","New Hanover",34.364167,-77.838611,6,2018,29,32
2018-06-18,"Clemmons Middle","Forsyth",36.026,-80.342,6,2018,55,45
2018-06-18,"Durham Armory","Durham",36.0329550008979,-78.904037,6,2018,58,NA
2018-06-18,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,2018,NA,43
2018-06-18,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,2018,48,90
2018-06-18,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,2018,48,45
2018-06-18,"Leggett","Edgecombe",35.988278,-77.5843,6,2018,54,44
2018-06-18,"Linville Falls","Avery",35.972347,-81.933072,6,2018,NA,33
2018-06-18,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,2018,53,47
2018-06-18,"Millbrook School","Wake",35.856111,-78.574167,6,2018,62.5,54
2018-06-18,"West Johnston Co.","Johnston",35.59095,-78.4622,6,2018,58,80
2018-06-19,"Bryson City","Swain",35.434767,-83.442133,6,2018,NA,39
2018-06-19,"Castle Hayne","New Hanover",34.364167,-77.838611,6,2018,36,41
2018-06-19,"Clemmons Middle","Forsyth",36.026,-80.342,6,2018,57,48
2018-06-19,"Durham Armory","Durham",36.0329550008979,-78.904037,6,2018,58,54
2018-06-19,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,2018,32,NA
2018-06-19,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,2018,46.5,64
2018-06-19,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,2018,56.3333333333333,49
2018-06-19,"Leggett","Edgecombe",35.988278,-77.5843,6,2018,59,NA
2018-06-19,"Linville Falls","Avery",35.972347,-81.933072,6,2018,42,32
2018-06-19,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,2018,53,61
2018-06-19,"Millbrook School","Wake",35.856111,-78.574167,6,2018,58.3333333333333,71
2018-06-19,"West Johnston Co.","Johnston",35.59095,-78.4622,6,2018,57,77
2018-06-20,"Bryson City","Swain",35.434767,-83.442133,6,2018,NA,27
2018-06-20,"Castle Hayne","New Hanover",34.364167,-77.838611,6,2018,47,39
2018-06-20,"Clemmons Middle","Forsyth",36.026,-80.342,6,2018,57,39
2018-06-20,"Durham Armory","Durham",36.0329550008979,-78.904037,6,2018,37,38
2018-06-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,2018,NA,29
2018-06-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,2018,55,48
2018-06-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,2018,52,36
2018-06-20,"Leggett","Edgecombe",35.988278,-77.5843,6,2018,35,45
2018-06-20,"Linville Falls","Avery",35.972347,-81.933072,6,2018,NA,27
2018-06-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,2018,43,44
2018-06-20,"Millbrook School","Wake",35.856111,-78.574167,6,2018,38,58
2018-06-20,"West Johnston Co.","Johnston",35.59095,-78.4622,6,2018,43,71
2018-06-21,"Bryson City","Swain",35.434767,-83.442133,6,2018,NA,19
2018-06-21,"Castle Hayne","New Hanover",34.364167,-77.838611,6,2018,50,39
2018-06-21,"Clemmons Middle","Forsyth",36.026,-80.342,6,2018,41,35
2018-06-21,"Durham Armory","Durham",36.0329550008979,-78.904037,6,2018,48,38
2018-06-21,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,2018,NA,40
2018-06-21,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,2018,48,41
2018-06-21,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,2018,37,34
2018-06-21,"Leggett","Edgecombe",35.988278,-77.5843,6,2018,44,40
2018-06-21,"Linville Falls","Avery",35.972347,-81.933072,6,2018,NA,20
2018-06-21,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,2018,39,39
2018-06-21,"Millbrook School","Wake",35.856111,-78.574167,6,2018,51.5,44
2018-06-21,"West Johnston Co.","Johnston",35.59095,-78.4622,6,2018,53,36
2018-06-22,"Bryson City","Swain",35.434767,-83.442133,6,2018,23,38
2018-06-22,"Castle Hayne","New Hanover",34.364167,-77.838611,6,2018,54,33
2018-06-22,"Clemmons Middle","Forsyth",36.026,-80.342,6,2018,32,47
2018-06-22,"Durham Armory","Durham",36.0329550008979,-78.904037,6,2018,28,40
2018-06-22,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,2018,15,46
2018-06-22,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,2018,33.5,51
2018-06-22,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,2018,32,49
2018-06-22,"Leggett","Edgecombe",35.988278,-77.5843,6,2018,49,42
2018-06-22,"Linville Falls","Avery",35.972347,-81.933072,6,2018,20,32
2018-06-22,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,2018,28,48
2018-06-22,"Millbrook School","Wake",35.856111,-78.574167,6,2018,43,43
2018-06-22,"West Johnston Co.","Johnston",35.59095,-78.4622,6,2018,53,38
2018-06-23,"Bryson City","Swain",35.434767,-83.442133,6,2018,23,37
2018-06-23,"Castle Hayne","New Hanover",34.364167,-77.838611,6,2018,58,30
2018-06-23,"Clemmons Middle","Forsyth",36.026,-80.342,6,2018,37,44
2018-06-23,"Durham Armory","Durham",36.0329550008979,-78.904037,6,2018,30,44
2018-06-23,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,2018,NA,45
2018-06-23,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,2018,26,43
2018-06-23,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,2018,29,44
2018-06-23,"Leggett","Edgecombe",35.988278,-77.5843,6,2018,47,40
2018-06-23,"Linville Falls","Avery",35.972347,-81.933072,6,2018,NA,38
2018-06-23,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,2018,25,46
2018-06-23,"Millbrook School","Wake",35.856111,-78.574167,6,2018,38.5,44
2018-06-23,"West Johnston Co.","Johnston",35.59095,-78.4622,6,2018,46,37
2018-06-24,"Bryson City","Swain",35.434767,-83.442133,6,2018,25,24
2018-06-24,"Castle Hayne","New Hanover",34.364167,-77.838611,6,2018,38,36
2018-06-24,"Clemmons Middle","Forsyth",36.026,-80.342,6,2018,34,42
2018-06-24,"Durham Armory","Durham",36.0329550008979,-78.904037,6,2018,27,43
2018-06-24,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,2018,NA,41
2018-06-24,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,2018,30,42
2018-06-24,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,2018,30,41
2018-06-24,"Leggett","Edgecombe",35.988278,-77.5843,6,2018,48,43
2018-06-24,"Linville Falls","Avery",35.972347,-81.933072,6,2018,NA,37
2018-06-24,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,2018,28,44
2018-06-24,"Millbrook School","Wake",35.856111,-78.574167,6,2018,36.5,44
2018-06-24,"West Johnston Co.","Johnston",35.59095,-78.4622,6,2018,48,34
2018-06-25,"Bryson City","Swain",35.434767,-83.442133,6,2018,21,25
2018-06-25,"Castle Hayne","New Hanover",34.364167,-77.838611,6,2018,35,42
2018-06-25,"Clemmons Middle","Forsyth",36.026,-80.342,6,2018,35,38
2018-06-25,"Durham Armory","Durham",36.0329550008979,-78.904037,6,2018,42.5,43
2018-06-25,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,2018,21,36
2018-06-25,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,2018,30.5,67
2018-06-25,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,2018,28,38
2018-06-25,"Leggett","Edgecombe",35.988278,-77.5843,6,2018,34,35
2018-06-25,"Linville Falls","Avery",35.972347,-81.933072,6,2018,20,22
2018-06-25,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,2018,29,40
2018-06-25,"Millbrook School","Wake",35.856111,-78.574167,6,2018,41.3333333333333,41
2018-06-25,"West Johnston Co.","Johnston",35.59095,-78.4622,6,2018,39,40
2018-06-26,"Bryson City","Swain",35.434767,-83.442133,6,2018,15,22
2018-06-26,"Castle Hayne","New Hanover",34.364167,-77.838611,6,2018,12,37
2018-06-26,"Clemmons Middle","Forsyth",36.026,-80.342,6,2018,24,33
2018-06-26,"Durham Armory","Durham",36.0329550008979,-78.904037,6,2018,33,29
2018-06-26,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,2018,NA,34
2018-06-26,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,2018,26,41
2018-06-26,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,2018,19,31
2018-06-26,"Leggett","Edgecombe",35.988278,-77.5843,6,2018,33,35
2018-06-26,"Linville Falls","Avery",35.972347,-81.933072,6,2018,NA,25
2018-06-26,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,2018,13,28
2018-06-26,"Millbrook School","Wake",35.856111,-78.574167,6,2018,32.5,32
2018-06-26,"West Johnston Co.","Johnston",35.59095,-78.4622,6,2018,28,29
2018-06-27,"Bryson City","Swain",35.434767,-83.442133,6,2018,19,30
2018-06-27,"Castle Hayne","New Hanover",34.364167,-77.838611,6,2018,16,36
2018-06-27,"Clemmons Middle","Forsyth",36.026,-80.342,6,2018,33,41
2018-06-27,"Durham Armory","Durham",36.0329550008979,-78.904037,6,2018,30,37
2018-06-27,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,2018,23,44
2018-06-27,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,2018,26,42
2018-06-27,"Leggett","Edgecombe",35.988278,-77.5843,6,2018,28,36
2018-06-27,"Linville Falls","Avery",35.972347,-81.933072,6,2018,NA,27
2018-06-27,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,2018,26,47
2018-06-27,"Millbrook School","Wake",35.856111,-78.574167,6,2018,34.5,45
2018-06-27,"West Johnston Co.","Johnston",35.59095,-78.4622,6,2018,33,35
2018-06-28,"Bryson City","Swain",35.434767,-83.442133,6,2018,NA,31
2018-06-28,"Castle Hayne","New Hanover",34.364167,-77.838611,6,2018,27,39
2018-06-28,"Clemmons Middle","Forsyth",36.026,-80.342,6,2018,30,43
2018-06-28,"Durham Armory","Durham",36.0329550008979,-78.904037,6,2018,27.5,42
2018-06-28,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,2018,20,44
2018-06-28,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,2018,30.5,49
2018-06-28,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,2018,23.5,43
2018-06-28,"Leggett","Edgecombe",35.988278,-77.5843,6,2018,38,46
2018-06-28,"Linville Falls","Avery",35.972347,-81.933072,6,2018,24,32
2018-06-28,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,2018,23,45
2018-06-28,"Millbrook School","Wake",35.856111,-78.574167,6,2018,31.6666666666667,47
2018-06-28,"West Johnston Co.","Johnston",35.59095,-78.4622,6,2018,38,49
2018-06-29,"Bryson City","Swain",35.434767,-83.442133,6,2018,NA,34
2018-06-29,"Castle Hayne","New Hanover",34.364167,-77.838611,6,2018,27,43
2018-06-29,"Clemmons Middle","Forsyth",36.026,-80.342,6,2018,47,74
2018-06-29,"Durham Armory","Durham",36.0329550008979,-78.904037,6,2018,42,44
2018-06-29,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,2018,NA,44
2018-06-29,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,2018,35,54
2018-06-29,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,2018,36,71
2018-06-29,"Leggett","Edgecombe",35.988278,-77.5843,6,2018,38,46
2018-06-29,"Linville Falls","Avery",35.972347,-81.933072,6,2018,NA,40
2018-06-29,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,2018,40,50
2018-06-29,"Millbrook School","Wake",35.856111,-78.574167,6,2018,46,49
2018-06-29,"West Johnston Co.","Johnston",35.59095,-78.4622,6,2018,46,50
2018-06-30,"Bryson City","Swain",35.434767,-83.442133,6,2018,NA,39
2018-06-30,"Castle Hayne","New Hanover",34.364167,-77.838611,6,2018,24,31
2018-06-30,"Clemmons Middle","Forsyth",36.026,-80.342,6,2018,55,67
2018-06-30,"Durham Armory","Durham",36.0329550008979,-78.904037,6,2018,47,46
2018-06-30,"Frying Pan Mountain","Haywood",35.379167,-82.7925,6,2018,NA,45
2018-06-30,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,6,2018,52,46
2018-06-30,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,6,2018,46,67
2018-06-30,"Leggett","Edgecombe",35.988278,-77.5843,6,2018,48,45
2018-06-30,"Linville Falls","Avery",35.972347,-81.933072,6,2018,NA,46
2018-06-30,"Mendenhall School","Guilford",36.1090060008986,-79.802314,6,2018,48,64
2018-06-30,"Millbrook School","Wake",35.856111,-78.574167,6,2018,54,49
2018-06-30,"West Johnston Co.","Johnston",35.59095,-78.4622,6,2018,53,50
2018-07-01,"Bryson City","Swain",35.434767,-83.442133,7,2018,NA,27
2018-07-01,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2018,17,26
2018-07-01,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,35,42
2018-07-01,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2018,34.5,44
2018-07-01,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2018,12,30
2018-07-01,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2018,23,38
2018-07-01,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2018,34,44
2018-07-01,"Leggett","Edgecombe",35.988278,-77.5843,7,2018,35,42
2018-07-01,"Linville Falls","Avery",35.972347,-81.933072,7,2018,25,35
2018-07-01,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2018,34,40
2018-07-01,"Millbrook School","Wake",35.856111,-78.574167,7,2018,36.3333333333333,44
2018-07-01,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2018,33,41
2018-07-02,"Bryson City","Swain",35.434767,-83.442133,7,2018,NA,29
2018-07-02,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2018,13,28
2018-07-02,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,32,40
2018-07-02,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2018,33,47
2018-07-02,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2018,NA,31
2018-07-02,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2018,29,41
2018-07-02,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2018,26,46
2018-07-02,"Leggett","Edgecombe",35.988278,-77.5843,7,2018,36,42
2018-07-02,"Linville Falls","Avery",35.972347,-81.933072,7,2018,NA,23
2018-07-02,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2018,27,43
2018-07-02,"Millbrook School","Wake",35.856111,-78.574167,7,2018,38.5,45
2018-07-02,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2018,49,43
2018-07-03,"Bryson City","Swain",35.434767,-83.442133,7,2018,24,31
2018-07-03,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2018,20,42
2018-07-03,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,54,54
2018-07-03,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2018,51,41
2018-07-03,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2018,NA,45
2018-07-03,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2018,51,49
2018-07-03,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2018,44,58
2018-07-03,"Leggett","Edgecombe",35.988278,-77.5843,7,2018,44,44
2018-07-03,"Linville Falls","Avery",35.972347,-81.933072,7,2018,NA,35
2018-07-03,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2018,48,44
2018-07-03,"Millbrook School","Wake",35.856111,-78.574167,7,2018,52,44
2018-07-03,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2018,48,44
2018-07-04,"Bryson City","Swain",35.434767,-83.442133,7,2018,51,40
2018-07-04,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2018,14,23
2018-07-04,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,57,43
2018-07-04,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2018,50,23
2018-07-04,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2018,45,39
2018-07-04,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2018,45.5,31
2018-07-04,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2018,52.5,42
2018-07-04,"Leggett","Edgecombe",35.988278,-77.5843,7,2018,22,25
2018-07-04,"Linville Falls","Avery",35.972347,-81.933072,7,2018,43,43
2018-07-04,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2018,44,33
2018-07-04,"Millbrook School","Wake",35.856111,-78.574167,7,2018,41,26
2018-07-04,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2018,35,27
2018-07-05,"Bryson City","Swain",35.434767,-83.442133,7,2018,38,29
2018-07-05,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2018,8,23
2018-07-05,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,31,29
2018-07-05,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2018,15,39
2018-07-05,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2018,NA,30
2018-07-05,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2018,23,31
2018-07-05,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2018,26,35
2018-07-05,"Leggett","Edgecombe",35.988278,-77.5843,7,2018,18,24
2018-07-05,"Linville Falls","Avery",35.972347,-81.933072,7,2018,NA,26
2018-07-05,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2018,23,30
2018-07-05,"Millbrook School","Wake",35.856111,-78.574167,7,2018,26.5,32
2018-07-05,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2018,23,31
2018-07-06,"Bryson City","Swain",35.434767,-83.442133,7,2018,32,26
2018-07-06,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2018,0,19
2018-07-06,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,34,32
2018-07-06,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2018,17,33
2018-07-06,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2018,NA,41
2018-07-06,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2018,25,45
2018-07-06,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2018,28,33
2018-07-06,"Leggett","Edgecombe",35.988278,-77.5843,7,2018,NA,34
2018-07-06,"Linville Falls","Avery",35.972347,-81.933072,7,2018,NA,28
2018-07-06,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2018,21,39
2018-07-06,"Millbrook School","Wake",35.856111,-78.574167,7,2018,25.5,36
2018-07-06,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2018,24,32
2018-07-07,"Bryson City","Swain",35.434767,-83.442133,7,2018,29,28
2018-07-07,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2018,23,28
2018-07-07,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,33,36
2018-07-07,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2018,24.5,31
2018-07-07,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2018,6,35
2018-07-07,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2018,31.5,33
2018-07-07,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2018,27.6666666666667,35
2018-07-07,"Leggett","Edgecombe",35.988278,-77.5843,7,2018,NA,26
2018-07-07,"Linville Falls","Avery",35.972347,-81.933072,7,2018,22,31
2018-07-07,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2018,21,32
2018-07-07,"Millbrook School","Wake",35.856111,-78.574167,7,2018,28.3333333333333,31
2018-07-07,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2018,30,27
2018-07-08,"Bryson City","Swain",35.434767,-83.442133,7,2018,33,32
2018-07-08,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2018,10,28
2018-07-08,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,21,51
2018-07-08,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2018,24,34
2018-07-08,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2018,NA,58
2018-07-08,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2018,25,61
2018-07-08,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2018,18,50
2018-07-08,"Leggett","Edgecombe",35.988278,-77.5843,7,2018,NA,35
2018-07-08,"Linville Falls","Avery",35.972347,-81.933072,7,2018,NA,33
2018-07-08,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2018,14,44
2018-07-08,"Millbrook School","Wake",35.856111,-78.574167,7,2018,22.5,37
2018-07-08,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2018,20,33
2018-07-09,"Bryson City","Swain",35.434767,-83.442133,7,2018,34,37
2018-07-09,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2018,12,35
2018-07-09,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,23,46
2018-07-09,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2018,28,41
2018-07-09,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2018,NA,46
2018-07-09,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2018,23,54
2018-07-09,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2018,20,44
2018-07-09,"Leggett","Edgecombe",35.988278,-77.5843,7,2018,NA,43
2018-07-09,"Linville Falls","Avery",35.972347,-81.933072,7,2018,NA,43
2018-07-09,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2018,22,46
2018-07-09,"Millbrook School","Wake",35.856111,-78.574167,7,2018,22.5,48
2018-07-09,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2018,18,44
2018-07-10,"Bryson City","Swain",35.434767,-83.442133,7,2018,36,38
2018-07-10,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2018,26,77
2018-07-10,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,47,54
2018-07-10,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2018,47.5,74
2018-07-10,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2018,30,45
2018-07-10,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2018,46.5,67
2018-07-10,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2018,46,58
2018-07-10,"Leggett","Edgecombe",35.988278,-77.5843,7,2018,56,74
2018-07-10,"Linville Falls","Avery",35.972347,-81.933072,7,2018,34,45
2018-07-10,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2018,40,58
2018-07-10,"Millbrook School","Wake",35.856111,-78.574167,7,2018,45.3333333333333,74
2018-07-10,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2018,49,74
2018-07-11,"Bryson City","Swain",35.434767,-83.442133,7,2018,38,37
2018-07-11,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2018,51,74
2018-07-11,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,52,51
2018-07-11,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2018,61,58
2018-07-11,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2018,NA,50
2018-07-11,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2018,53,100
2018-07-11,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2018,52,61
2018-07-11,"Leggett","Edgecombe",35.988278,-77.5843,7,2018,54,64
2018-07-11,"Linville Falls","Avery",35.972347,-81.933072,7,2018,NA,42
2018-07-11,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2018,48,67
2018-07-11,"Millbrook School","Wake",35.856111,-78.574167,7,2018,61.5,90
2018-07-11,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2018,67,84
2018-07-12,"Bryson City","Swain",35.434767,-83.442133,7,2018,47,38
2018-07-12,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2018,36,47
2018-07-12,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,48,97
2018-07-12,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2018,56,48
2018-07-12,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2018,NA,43
2018-07-12,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2018,52,80
2018-07-12,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2018,51,80
2018-07-12,"Leggett","Edgecombe",35.988278,-77.5843,7,2018,48,48
2018-07-12,"Linville Falls","Avery",35.972347,-81.933072,7,2018,NA,38
2018-07-12,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2018,54,67
2018-07-12,"Millbrook School","Wake",35.856111,-78.574167,7,2018,50,48
2018-07-12,"West Johnston Co.","Johnston",35.59095,-78.4622,7,2018,56,48
2018-07-13,"Bryson City","Swain",35.434767,-83.442133,7,2018,43,37
2018-07-13,"Castle Hayne","New Hanover",34.364167,-77.838611,7,2018,22,44
2018-07-13,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,44,93
2018-07-13,"Durham Armory","Durham",36.0329550008979,-78.904037,7,2018,51,48
2018-07-13,"Frying Pan Mountain","Haywood",35.379167,-82.7925,7,2018,24,49
2018-07-13,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,7,2018,48.5,51
2018-07-13,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,7,2018,52.6666666666667,80
2018-07-13,"Leggett","Edgecombe",35.988278,-77.5843,7,2018,46,44
2018-07-13,"Linville Falls","Avery",35.972347,-81.933072,7,2018,47,46
2018-07-13,"Mendenhall School","Guilford",36.1090060008986,-79.802314,7,2018,48,54
